transaction_id,timestamp,card_id,amount,merchant_name,merchant_category,channel,cardholder_country,merchant_country,device_id,ip_address,fraud_score,risk_level,flag_reasons,card_velocity_score,card_velocity_reason,merchant_burst_score,merchant_burst_reason,shared_device_ip_score,shared_device_ip_reason,is_flagged
tx_000866,2026-05-21 22:21:34,card_046,100.0,Desjardins ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000519,2026-05-22 01:46:15,card_028,132.25,Chevron,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000730,2026-05-22 01:50:24,card_039,22.42,Starbucks,restaurant,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000144,2026-05-22 02:13:08,card_008,8.56,Chevron,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000704,2026-05-22 02:28:32,card_038,40.0,BMO ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000874,2026-05-22 02:32:26,card_047,73.01,Amazon.com,online_retail,online,CA,US,dev_dcad83da,70.50.88.152,25,low,Amount is 3.2x this card's median; Merchant country differs from cardholder country,0,,0,,0,,False
tx_000820,2026-05-22 04:24:14,card_044,54.65,La Banquise,restaurant,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000863,2026-05-22 04:36:04,card_046,28.92,Starbucks,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000402,2026-05-22 05:31:42,card_021,28.65,Metro,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000404,2026-05-22 05:46:54,card_021,33.13,Starbucks,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000812,2026-05-22 05:52:48,card_043,21.83,IGA,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000195,2026-05-22 06:06:51,card_010,40.76,Schwartz's,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000369,2026-05-22 06:38:43,card_020,71.96,QuickPay Online,online_retail,online,US,CA,dev_2877f7d9,73.15.92.225,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000650,2026-05-22 06:46:14,card_035,54.45,Amazon.ca,online_retail,online,CA,CA,dev_37f4b88c,70.50.32.190,0,low,,0,,0,,0,,False
tx_000008,2026-05-22 07:05:41,card_000,77.44,Esso,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000539,2026-05-22 07:13:58,card_029,38.86,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000359,2026-05-22 07:14:06,card_019,28.46,Shopify Merchant 1,online_retail,online,CA,CA,dev_95204a30,24.114.179.61,0,low,,0,,0,,0,,False
tx_000841,2026-05-22 07:16:56,card_045,22.29,Etsy,online_retail,online,FR,US,dev_ba413b67,176.158.165.165,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000159,2026-05-22 08:18:39,card_008,11.99,Netflix,subscription,online,CA,US,dev_a088f010,142.112.173.246,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000469,2026-05-22 08:40:07,card_025,41.49,Amazon.com,online_retail,online,CA,US,dev_d9156309,70.50.19.22,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000535,2026-05-22 08:52:26,card_028,5.66,Metro,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000473,2026-05-22 09:26:25,card_025,19.99,Spotify,subscription,online,CA,SE,dev_d9156309,70.50.44.238,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000093,2026-05-22 11:48:40,card_005,16.22,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000556,2026-05-22 12:24:32,card_029,47.02,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000020,2026-05-22 13:34:35,card_001,132.86,Hydro-Quebec,utilities,online,CA,CA,dev_8080a2c9,142.112.199.194,0,low,,0,,0,,0,,False
tx_000236,2026-05-22 13:51:36,card_012,13.01,Shopify Merchant 1,online_retail,online,CA,CA,dev_08e633ee,142.112.143.27,0,low,,0,,0,,0,,False
tx_000934,2026-05-22 14:52:23,card_048,15.47,QuickPay Online,online_retail,online,CA,CA,dev_01dc5240,24.114.112.177,0,low,,0,,0,,0,,False
tx_000190,2026-05-22 15:40:00,card_010,115.62,Shopify Merchant 2,online_retail,online,US,CA,dev_94ddeaf2,73.15.50.109,25,low,Amount is 4.1x this card's median; Merchant country differs from cardholder country,0,,0,,0,,False
tx_000033,2026-05-22 15:59:57,card_001,22.87,AliExpress,online_retail,online,CA,CN,dev_8d790a73,142.112.59.148,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000309,2026-05-22 16:16:23,card_016,44.01,Cineplex,entertainment,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000791,2026-05-22 17:22:02,card_042,15.65,Tim Hortons,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000209,2026-05-22 17:42:12,card_011,5.87,Starbucks,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000467,2026-05-22 17:51:50,card_025,38.06,Amazon.com,online_retail,online,CA,US,dev_0bded435,70.50.199.49,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000455,2026-05-22 18:50:22,card_024,57.62,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000919,2026-05-22 19:54:59,card_049,9.99,Netflix,subscription,online,CA,US,dev_2d66c302,70.50.198.122,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000857,2026-05-22 20:29:35,card_046,13.99,Spotify,subscription,online,CA,SE,dev_b8fe1cb0,99.225.92.23,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000223,2026-05-22 20:29:39,card_011,6.42,Cafe Olimpico,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000492,2026-05-22 22:02:16,card_026,15.99,Netflix,subscription,online,US,US,dev_db3feacf,73.15.250.152,0,low,,0,,0,,0,,False
tx_000762,2026-05-22 23:01:44,card_041,11.99,Netflix,subscription,online,CA,US,dev_614ef198,99.225.180.83,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000502,2026-05-23 01:32:21,card_027,32.0,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000818,2026-05-23 03:53:51,card_044,4.56,AliExpress,online_retail,online,GB,CN,dev_8ae75196,86.150.97.181,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000541,2026-05-23 04:59:24,card_029,200.0,BMO ATM,atm,atm,CA,CA,,,30,low,Amount is 6.0x this card's median; ATM transaction,0,,0,,0,,False
tx_000269,2026-05-23 06:03:35,card_014,57.98,Cineplex,entertainment,in_person,FR,FR,,,10,low,Amount is 3.2x this card's median,0,,0,,0,,False
tx_000290,2026-05-23 06:07:53,card_015,102.6,Videotron,utilities,online,CA,CA,dev_22a1b746,99.225.114.61,0,low,,0,,0,,0,,False
tx_000046,2026-05-23 06:53:57,card_002,19.94,Whole Foods,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000086,2026-05-23 06:56:32,card_004,23.48,Petro-Canada,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000153,2026-05-23 06:57:08,card_008,25.74,Loblaws,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000004,2026-05-23 07:05:41,card_000,176.05,Bell Canada,utilities,online,CA,CA,dev_bc0178b6,24.114.3.48,10,low,Amount is 4.8x this card's median,0,,0,,0,,False
tx_000025,2026-05-23 07:45:13,card_001,57.73,Videotron,utilities,online,CA,CA,dev_8080a2c9,99.225.213.186,0,low,,0,,0,,0,,False
tx_000673,2026-05-23 08:54:03,card_036,13.99,Spotify,subscription,online,CA,SE,dev_f8ffc747,142.112.195.97,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000431,2026-05-23 09:28:09,card_023,12.76,Amazon.ca,online_retail,online,CA,CA,dev_72d3f36b,142.112.221.207,0,low,,0,,0,,0,,False
tx_000754,2026-05-23 09:34:28,card_040,10.09,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000357,2026-05-23 09:52:14,card_019,46.52,Amazon.com,online_retail,online,CA,US,dev_95204a30,99.225.56.150,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000937,2026-05-23 10:08:18,card_048,20.0,BMO ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000582,2026-05-23 10:17:14,card_031,16.37,eBay,online_retail,online,CA,US,dev_e92d5721,70.50.217.130,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000366,2026-05-23 10:23:26,card_019,29.71,Etsy,online_retail,online,CA,US,dev_95204a30,24.114.77.211,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000082,2026-05-23 11:00:57,card_004,13.99,Netflix,subscription,online,CA,US,dev_56520353,24.114.88.94,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000601,2026-05-23 12:08:59,card_032,74.54,Schwartz's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000798,2026-05-23 12:24:50,card_042,19.78,Schwartz's,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000016,2026-05-23 12:29:14,card_000,87.62,Chevron,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000171,2026-05-23 12:33:59,card_009,9.99,Spotify,subscription,online,US,SE,dev_b62b3697,98.207.152.41,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000498,2026-05-23 13:14:34,card_027,200.0,RBC ATM,atm,atm,CA,CA,,,30,low,Amount is 6.1x this card's median; ATM transaction,0,,0,,0,,False
tx_000834,2026-05-23 16:05:54,card_044,176.63,Metro,grocery,in_person,GB,GB,,,10,low,Amount is 3.4x this card's median,0,,0,,0,,False
tx_000439,2026-05-23 17:58:53,card_023,24.44,Amazon.ca,online_retail,online,CA,CA,dev_72d3f36b,24.114.127.133,0,low,,0,,0,,0,,False
tx_000237,2026-05-23 18:59:04,card_012,28.66,Etsy,online_retail,online,CA,US,dev_08e633ee,24.114.89.6,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000625,2026-05-23 19:11:48,card_034,13.89,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000158,2026-05-23 19:58:49,card_008,44.02,Etsy,online_retail,online,CA,US,dev_a088f010,142.112.207.59,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000152,2026-05-23 20:08:09,card_008,41.73,QuickPay Online,online_retail,online,CA,CA,dev_a088f010,24.114.51.209,0,low,,0,,0,,0,,False
tx_000058,2026-05-23 21:26:52,card_003,40.0,Desjardins ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000026,2026-05-23 23:29:04,card_001,84.21,Bell Canada,utilities,online,CA,CA,dev_8d790a73,70.50.37.206,0,low,,0,,0,,0,,False
tx_000208,2026-05-23 23:52:43,card_011,8.57,Starbucks,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000191,2026-05-24 01:39:42,card_010,43.05,McDonald's,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000296,2026-05-24 02:07:06,card_015,23.86,Etsy,online_retail,online,CA,US,dev_22a1b746,70.50.209.7,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000042,2026-05-24 02:24:37,card_002,200.0,BMO ATM,atm,atm,CA,CA,,,45,low,Amount is 10.0x this card's median; ATM transaction,0,,0,,0,,False
tx_000371,2026-05-24 02:52:26,card_020,11.99,Disney+,subscription,online,US,US,dev_2877f7d9,73.15.118.228,0,low,,0,,0,,0,,False
tx_000723,2026-05-24 03:07:35,card_039,7.53,eBay,online_retail,online,GB,US,dev_2ab5d40f,151.225.51.247,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000109,2026-05-24 03:23:33,card_006,23.93,Videotron,utilities,online,CA,CA,dev_1321b774,99.225.23.133,0,low,,0,,0,,0,,False
tx_000227,2026-05-24 03:52:56,card_012,20.76,Amazon.com,online_retail,online,CA,US,dev_08e633ee,99.225.89.43,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000146,2026-05-24 04:20:11,card_008,22.38,Metro,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000707,2026-05-24 07:01:54,card_038,15.99,Disney+,subscription,online,CA,US,dev_9b386adc,99.225.140.18,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000386,2026-05-24 07:40:52,card_020,15.99,Disney+,subscription,online,US,US,dev_2877f7d9,208.54.28.38,0,low,,0,,0,,0,,False
tx_000590,2026-05-24 07:57:46,card_032,92.6,QuickPay Online,online_retail,online,CA,CA,dev_52854151,24.114.107.222,0,low,,0,,0,,0,,False
tx_000892,2026-05-24 08:14:13,card_048,15.24,McDonald's,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000121,2026-05-24 08:14:33,card_006,25.13,Amazon.com,online_retail,online,CA,US,dev_1321b774,24.114.65.217,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000773,2026-05-24 08:15:13,card_041,24.96,Metro,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000772,2026-05-24 08:20:43,card_041,71.29,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000011,2026-05-24 10:25:11,card_000,16.87,Shell,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000713,2026-05-24 10:48:35,card_038,20.91,Cineplex,entertainment,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000148,2026-05-24 11:04:46,card_008,11.86,Cafe Olimpico,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000468,2026-05-24 11:18:16,card_025,20.0,RBC ATM,atm,atm,CA,CA,,,10,low,ATM transaction,0,,0,,0,,False
tx_000370,2026-05-24 11:32:23,card_020,61.67,Shopify Merchant 2,online_retail,online,US,CA,dev_2877f7d9,98.207.187.231,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000932,2026-05-24 11:43:50,card_045,17.66,Shopify Merchant 2,online_retail,online,FR,CA,dev_ef83b35f,90.5.36.7,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000507,2026-05-24 11:56:38,card_027,23.12,Whole Foods,grocery,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000777,2026-05-24 14:35:20,card_041,140.25,Videotron,utilities,online,CA,CA,dev_614ef198,24.114.187.195,20,low,Amount is 5.5x this card's median,0,,0,,0,,False
tx_000010,2026-05-24 15:26:59,card_000,11.85,Videotron,utilities,online,CA,CA,dev_bc0178b6,70.50.128.169,0,low,,0,,0,,0,,False
tx_000150,2026-05-24 15:36:39,card_008,15.28,Etsy,online_retail,online,CA,US,dev_a088f010,142.112.47.170,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000811,2026-05-24 17:14:02,card_043,9.99,Spotify,subscription,online,CA,SE,dev_c832252e,142.112.106.156,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000726,2026-05-24 17:34:40,card_039,21.06,Amazon.ca,online_retail,online,GB,CA,dev_2ab5d40f,92.40.8.115,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000360,2026-05-24 18:17:42,card_019,11.99,Disney+,subscription,online,CA,US,dev_95204a30,24.114.172.229,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000769,2026-05-24 18:41:39,card_041,15.99,Disney+,subscription,online,CA,US,dev_614ef198,99.225.109.92,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000291,2026-05-24 18:57:21,card_015,19.89,Esso,gas,in_person,CA,CA,,,0,low,,0,,0,,0,,False
tx_000722,2026-05-24 19:16:39,card_039,45.52,IGA,grocery,in_person,GB,GB,,,0,low,,0,,0,,0,,False
tx_000176,2026-05-24 20:36:40,card_009,53.92,Shopify Merchant 1,online_retail,online,US,CA,dev_b62b3697,208.54.100.140,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000270,2026-05-24 20:38:43,card_014,19.81,Amazon.ca,online_retail,online,FR,CA,dev_7c98f9e4,176.158.221.253,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000935,2026-05-24 20:43:02,card_048,43.64,Shopify Merchant 1,online_retail,online,CA,CA,dev_01dc5240,99.225.185.103,0,low,,0,,0,,0,,False
tx_000486,2026-05-24 20:43:48,card_026,21.69,Starbucks,restaurant,in_person,US,US,,,0,low,,0,,0,,0,,False
tx_000187,2026-05-24 20:50:55,card_010,15.99,Disney+,subscription,online,US,US,dev_26274369,208.54.199.53,0,low,,0,,0,,0,,False
tx_000847,2026-05-24 21:17:48,card_045,39.13,La Banquise,restaurant,in_person,FR,FR,,,0,low,,0,,0,,0,,False
tx_000021,2026-05-24 21:52:23,card_001,11.99,Disney+,subscription,online,CA,US,dev_8d790a73,24.114.160.30,15,low,Merchant country differs from cardholder country,0,,0,,0,,False
tx_000683,2026-05-24 22:48:39,card_037,17.67,Joe Beef,restaurant,in_person,CA,CA,,,0,low,,0,,0,,0,,False
